tweet_text,is_there_an_emotion_directed_at_a_brand_or_product,target
mayer says makes sense condense googles location products amp features experiments show ones successful sxsw suxsw,No emotion toward brand or product,2
sxsw gets apple store link,Positive emotion,0
posterous joins sxsw pile posterousevents foråêiphone link via mention gt tools photos apps,No emotion toward brand or product,2
posterous joins sxsw pile posterous events iphone link,No emotion toward brand or product,2
posterous joins sxsw pile posterous events foråêiphone link via mention,No emotion toward brand or product,2
mingly launching soon celebrating giving away apple tv day sxsw launch link via mention,Positive emotion,0
developers learn mobile accessibility sxsw android 30 include browser access a11y2go link,No emotion toward brand or product,2
bus leaving google party headed power plant party 214 w ave sxsw,No emotion toward brand or product,2
15 minutes left line ipad sxsw think im gon na bail butts asleep notreally,No emotion toward brand or product,2
moves like wonder apple stays top link sxsw,Positive emotion,0
theophilus london mixing party iphone swag sxsw,No emotion toward brand or product,2
makes missing sxsw hurt \x89ûïmention apple blog apple opening temporary ipad 2 store handle sxsw demand link,Positive emotion,0
well sxsw app create android bookmark review onerous schedule 1 click,No emotion toward brand or product,2
its affirmative action women product team google literally made product better mention sxsw,Positive emotion,0
google coming social network sxsw doesnt mean theyre working something though technews,No emotion toward brand or product,2
google officially denied circles launch sxsw exists link cont link,No emotion toward brand or product,2
jealous mention team android event sxsw androidsxsw get swag girl,Positive emotion,0
ipad goes sale friday day sxsw starts wonder many sxsw attendees spend friday standing line gsdm,No emotion toward brand or product,2
ipad2 goes sale first day sxsw atx tomorrow apple sending lorry load austin riots may ensue,Positive emotion,0
movies one recommends put ipad flights home tomorrow lazyweb sxsw,Positive emotion,0
ha thats one way track contacts rt mention w mention john android sxsw mention link,No emotion toward brand or product,2
check link cool geolocation app iphone mixing music parties sxsw maps im going next year,Positive emotion,0
mayer maps googles coming location dominance sxsw link via mention,No emotion toward brand or product,2
mayer maps googles coming location dominance sxsw mention link,No emotion toward brand or product,2
mayer maps googles coming location dominance sxsw mention link via mention,No emotion toward brand or product,2
tomorrows panel css panel features folks opera chrome ie mozilla w3c apple downstairs selling ipads ahem sxsw apple,No emotion toward brand or product,2
apple pop store sxsw link,No emotion toward brand or product,2
apple puts popup store sxsw hawk ipad 2 think theyll sell one two link,Positive emotion,0
youtube second largest search engine globally google says mention discotalk sxsw,Positive emotion,0
apple set temporary apple store austin tx sxsw link applestore applestore,No emotion toward brand or product,2
wish still sxsw featured artists link itunes sxsw free,No emotion toward brand or product,2
maybe strange google logo last autumn obscure hint google circles link sxsw,No emotion toward brand or product,2
wheres apple store austin sxsw,No emotion toward brand or product,2
thinks apple store downtown austin sxsw outsold apple stores week,No emotion toward brand or product,2
groupon darling child sxsw google facebook loopt scvngr want piece link imitation still flattery,No emotion toward brand or product,2
heres latest game worked iphone ipod link hobo shotgun made w mention sxsw mention,Positive emotion,0
bad line mention temporary apple store sxsw ipad2,No emotion toward brand or product,2
marks third time someone asked watch ipad sxsw hit restroomi guess look trustworhy,No emotion toward brand or product,2
sxsw world really needs google circles fb implement eventually,Negative emotion,1
80s theem google party spazmatic killn stage hoooooooooooooo sxsw,Positive emotion,0
big thanks mention fast tracking sxsw app idea design code test submit amp release 3 days,No emotion toward brand or product,2
tweet register exclusive passes events parties ipad 2 sxsw give liberty free sxswpass please rt,Positive emotion,0
tweet register exclusive passes events parties ipad 2 sxsw give liberty free sxswpass please rt,No emotion toward brand or product,2
apple gets core sxsw pop experiential shops xm events link,Positive emotion,0
companies watch sxsw trade show floor link apps features hardware ipad iphone,No emotion toward brand or product,2
social important google screw big launch circus link via mention sxsw,No emotion toward brand or product,2
austin two apple stores actually rt mention mention brian austin doesnt apple store built pop one sxsw,No emotion toward brand or product,2
apple sets 5000squarefoot temporary store sxsw sell new ipads test potential\x89û link socialmedia ipad,No emotion toward brand or product,2
apple sets 5000 sqft store sxsw sell ipad2 link,No emotion toward brand or product,2
apple puts pop store sxsw folks awesome marketing link audience,Positive emotion,0
apple sets temporary store south southwest ipad2 launch day link sxsw,No emotion toward brand or product,2
two thumbs popplet nice mind mapping app ipad great taking notes sxsw,Positive emotion,0
apple sets temporary austin store serve hordes ipad 2 purchasers sxsw link,Positive emotion,0
apple sets temporary megastore sxsw nicholas jackson atlantic blog link sxsw,No emotion toward brand or product,2
amex teams foursquare link gps sxsw social commerce credit app android iphone blackberry viral media,No emotion toward brand or product,2
recommends using google voice separate work life evolvingworkplace sxsw,Positive emotion,0
wish mention listening googles marissa mayer discuss new products including google hotpot watch yelp sxsw,Positive emotion,0
good times mashable google aclu awesome sxsw,Positive emotion,0
this years attendance exceeds last years 13000 apple popup store flooded  link via mention sxsw,No emotion toward brand or product,2
dont miss chance win rt mention going sxsw come emc consulting booth chance win ipad 2 mention,No emotion toward brand or product,2
epicurious flipboard cnn wired moma examples good ipad design sxsw link,Positive emotion,0
developers investors market segment ipad apps disabilities huge 220 billion spending power poursite sxsw,No emotion toward brand or product,2
sxsw news apple getting music business new device called ipod like compact disc player without disk,No emotion toward brand or product,2
sxsw news google launch major new social network called circles possibly today link,Positive emotion,0
ubergenius uber taking control sxsw pedicabs link iphone livestrong newyorkcity sanfrancisco sxsw,No emotion toward brand or product,2
sxsw news yahoocom loosing search traffic new site googlecom doubt last tho w weird name,No emotion toward brand or product,2
egads guysget ahold yourselvesseems like lot men ballroomd crush mention really googlesxsw,No emotion toward brand or product,2
hey tweeps link web industry party calendar u put ur iphone ical amp keep track whats goin sxsw,Positive emotion,0
hey tweeps web industry party calendar u put ur iphone ical amp keep track whats goin sxsw link,Positive emotion,0
join actsofsharingcom starting tonight person friends city end sxsw wins ipad 2,No emotion toward brand or product,2
