tweet_text,is_there_an_emotion_directed_at_a_brand_or_product,brand_or_device,ipad,iphone,apple,google,android
rt mention win ipad 2 sxsw via mention sxsw link,no emotion toward brand or product,ipad,1,0,0,0,0
rt mention win ipad2 signing link sxsw wantlet,no emotion toward brand or product,ipad,1,0,0,0,0
rt mention win free ipad 2 webdoccom sxsw rt,no emotion toward brand or product,ipad,1,0,0,0,0
rt mention win free ipad 2 webdoccom sxsw rt,no emotion toward brand or product,ipad,1,0,0,0,0
rt mention win ipad rt mention dgtltribe learn native amer tx ballroom 57 1100am link sxsw,no emotion toward brand or product,ipad,1,0,0,0,0
rt mention win awesome ipad quibids custom mention case catch sxsw wearing openbeta vip badge,positive emotion,ipad,1,0,0,0,0
rt mention wish went sxsw got covered day 1 recap link coynes mention mention,no emotion toward brand or product,,0,0,0,0,0
rt mention 150 million mobile users google maps 40 google maps usage mobile devices maps sxsw,positive emotion,google,0,0,0,1,0
rt mention xwave headsets actually control iphone apps brain sxswnui gsdm sxsw,no emotion toward brand or product,iphone,0,1,0,0,0
rt mention within hours buying ipad glenda watson hyatt cerebral palsy able communicate strangers public sxsw poursite,positive emotion,ipad,1,0,0,0,0
rt mention woah dude sxsw gets branded tattoo exchange ipad really link mention think,no emotion toward brand or product,ipad,1,0,0,0,0
rt mention woah expect google circles today sxsw googles league extraordinary hackers events today big,positive emotion,google,0,0,0,1,0
rt mention woke sandwiched iphone ipad forgot much sxsw like geek spring break,positive emotion,"ipad, iphone",1,1,0,0,0
rt mention woman lobby quottheres website called like stupid iphone speller ppl taking pics funny autocorrected wordsquot sxsw,negative emotion,iphone,0,1,0,0,0
rt mention 2nd place fandango karaoke 1st prize 1 yr fandango tkts useless canada 2nd prize useful ipad sxsw,positive emotion,ipad,1,0,0,0,0
rt mention wonder many ipads theyll sell tomorrow rt mention apple opening pop store sxsw link,no emotion toward brand or product,"ipad, apple",1,0,1,0,0
rt mention wonder many ipads theyll sell rt mention opening pop store sxsw link,no emotion toward brand or product,ipad,1,0,0,0,0
rt mention wonder googles impactdashboard demoed become part google analytics bavcid sxsw,positive emotion,google,0,0,0,1,0
rt mention wondering street closures sxsw made google map show link sxsw austin,no emotion toward brand or product,google,0,0,0,1,0
rt mention woo hoo mention finally back iphone link sxsw il,positive emotion,iphone,0,1,0,0,0
rt mention woohoo rt mention go game launches doityourself iphone scavenger hunts link via mention see sxsw,no emotion toward brand or product,iphone,0,1,0,0,0
rt mention wooooo mention released discovr iphone time sxsw new features link,positive emotion,"ipad, iphone",1,1,0,0,0
rt mention woot google lego hackathon competition sxsw startupbus cle,positive emotion,google,0,0,0,1,0
rt mention word motherboard rt mention youll want iphone apps youre heading sxsw today 10 hot ones link,positive emotion,"ipad, iphone",1,1,0,0,0
rt mention wow mention developed ipad app 15k newsapps sxsw,positive emotion,"ipad, iphone",1,1,0,0,0
rt mention wow thing insanely thin amp light hold ipad 2 seriously sxsw mosaicxm link,positive emotion,ipad,1,0,0,0,0
rt mention wow leo told random person street would send ipad 2 twit sxsw,no emotion toward brand or product,ipad,1,0,0,0,0
rt mention wow shakespeares pub 6th st heres delete button iphone video camera sxsw,positive emotion,iphone,0,1,0,0,0
rt mention written gwt new blogger interface shown week sxsw link,no emotion toward brand or product,,0,0,0,0,0
rt mention yayrt mention new ubersocial iphone app store includes uberguide sxsw sponsored mashable link,no emotion toward brand or product,iphone,0,1,0,0,0
rt mention yeah love google cheese w mention mention maggie maes pic link sxsw,positive emotion,google,0,0,0,1,0
rt mention yes hate fanboys still valid tho waited ipad2 instead enjoying sxsw link,negative emotion,ipad,1,0,0,0,0
rt mention yes rumors true come play mention ipad booth sxsw exhibit hall 3 ipad ipad2 sxswi,no emotion toward brand or product,ipad,1,0,0,0,0
rt mention yes rumors true come play mention ipad booth sxsw exhibit hall 3 ipad ipad2 giant quotoquot,positive emotion,ipad,1,0,0,0,0
rt mention yes theres line front allbutconfirmed popup apple store sxsw link,no emotion toward brand or product,apple,0,0,1,0,0
rt mention yes gowalla wins best andoid app team android choice awards thanks sxsw,positive emotion,android,0,0,0,0,1
rt mention yes updated iphone app song info mention 24 7 stream others also live video streaming sxsw link,positive emotion,"ipad, iphone",1,1,0,0,0
rt mention yes updated iphone app song info mention 24 7 stream others also live video streaming sxsw link,positive emotion,"ipad, iphone",1,1,0,0,0
rt mention yes updated iphone app song info mention 24 7 stream others also live video streaming sxsw link,positive emotion,"ipad, iphone",1,1,0,0,0
rt mention yesterday fantastic mention sxsw ampapple ipad 2 launch lets take moment 2honor suffered japan,positive emotion,"ipad, apple",1,0,1,0,0
rt mention yikes google launching circles today sxsw link,no emotion toward brand or product,google,0,0,0,1,0
rt mention download free mention sampler bands playing sxsw link,no emotion toward brand or product,,0,0,0,0,0
rt mention know plane sxsw u become facebook friends seatmate added ipad added laptop,no emotion toward brand or product,ipad,1,0,0,0,0
dont iphone going sleep prepare sleep 3045 minutes sxsw pr,no emotion toward brand or product,iphone,0,1,0,0,0
get popup apple store ipad 2 rt mention rt mention åç complete sxsw 2011 foursquare badge list link,no emotion toward brand or product,"ipad, apple",1,0,1,0,0
rt mention zazzle gearing hit sxsw look tweets come create iphone case zazzlesxsw,no emotion toward brand or product,iphone,0,1,0,0,0
rt mention zazzle officially sxsw come mention grille mention zazzlsxsw you\x89ûªll get make iphone case,positive emotion,iphone,0,1,0,0,0
rt mention zazzle officially sxsw come mention grille mention us zazzlsxsw you\x89ûªll get make iphone case,positive emotion,iphone,0,1,0,0,0
1st session designing ipad interfaces link sxsw uxdes,no emotion toward brand or product,ipad,1,0,0,0,0
protip dont show google analytics page sxsw presentation,no emotion toward brand or product,google,0,0,0,1,0
sxsw iphone app control mania half screen used buttons filters half content uifail,negative emotion,"ipad, iphone",1,1,0,0,0
iphone apps keep grooving sxsw 2011 mention link,positive emotion,"ipad, iphone",1,1,0,0,0
iphone apps keep grooving sxsw 2011 mention link via mention,positive emotion,"ipad, iphone",1,1,0,0,0
everyone sxsw map favorite places austin link mention mention mention,no emotion toward brand or product,,0,0,0,0,0
someone buy ipad v1 wait line get v2 tomorrow sxsw,positive emotion,ipad,1,0,0,0,0
fuck iphone crapped charge says charging 5 night options austin sxsw,negative emotion,iphone,0,1,0,0,0
sxsw iphone developers meet crazy packed,positive emotion,iphone,0,1,0,0,0
sxsw anyone need iphone cable extras tweet,no emotion toward brand or product,iphone,0,1,0,0,0
sxsw anyone know apple popup store,no emotion toward brand or product,apple,0,0,1,0,0
mention one must apps survive sxsw link join sxswbarcrawl sxswi,positive emotion,"ipad, iphone",1,1,0,0,0
fuzzy iphone picture jake gyllenhaal duncan jones pictures soon bigdplacecom sxsw link,no emotion toward brand or product,iphone,0,1,0,0,0
one say free music someone say free mention music yes yes link sxsw freemusic,no emotion toward brand or product,,0,0,0,0,0
quotno one says im apple im drupal tribe know people care children amp powerfulquot mention dgtltribe sxsw,no emotion toward brand or product,apple,0,0,1,0,0
sxsw iphone tip turn 3g get good service data,no emotion toward brand or product,iphone,0,1,0,0,0
found iphone ballroom volunteer door sxsw sxswi,no emotion toward brand or product,iphone,0,1,0,0,0
got one rt mention waiting line apple store check might find new item sxsw link,no emotion toward brand or product,apple,0,0,1,0,0
phones around blackberry iphone android distant third sxsw,no emotion toward brand or product,"android, iphone",0,1,0,0,1
tip conference goers everywhere bring ipad leave laptop hotel ive battery sore shoulder week sxsw,positive emotion,ipad,1,0,0,0,0
free 22 song sxsw itunes playlist brighteyes thecivilwars glove many others link,no emotion toward brand or product,,0,0,0,0,0
amusing long lines temp apple store starbu cks acrosse street people seem unpack sxsw,positive emotion,apple,0,0,1,0,0
6th congress scarborough bldg rt mention temporary apple store setup sxsw,no emotion toward brand or product,apple,0,0,1,0,0
6th congress dude creatively saving ipad 2 wwwsocialmediabumtumblrcom sxsw link,positive emotion,ipad,1,0,0,0,0
mention googles disavowal planned launch sxsw,no emotion toward brand or product,google,0,0,0,1,0
one left ipad 1 sxsw,no emotion toward brand or product,ipad,1,0,0,0,0
connect rt mention google launch major new social network called circles possibly today link sxsw,no emotion toward brand or product,google,0,0,0,1,0
google honors users privacy letting see info system allowing delete marissagoogle sxsw,positive emotion,google,0,0,0,1,0
guy front apple store austin reading bible wondering someone would give ipad bible app sxsw,no emotion toward brand or product,"ipad, apple",1,0,1,0,0
awesome conversations networking line sxsw apple store,positive emotion,apple,0,0,1,0,0
ipad big rt mention takeaway sxsw mobile absolutely necessary brand relevancy link,no emotion toward brand or product,ipad,1,0,0,0,0
tons good music mention free sxsw sampler via mention link,no emotion toward brand or product,,0,0,0,0,0
good newsgoogles route around traffic function saves users 2 years every dayfrom marissa mayer sxsw via mention,positive emotion,google,0,0,0,1,0
many good places rt mention youre racing around sxsw best fueling great local fare link,no emotion toward brand or product,,0,0,0,0,0
social proof powerful marketing motivator see white earbud headphones cables know apple mention sxsw,positive emotion,apple,0,0,1,0,0
hotpot google marissameyer next clevelandsteamer sxsw,no emotion toward brand or product,google,0,0,0,1,0
marissagoogle sxsw google art project like street view awesome like museum magnifying glass,positive emotion,google,0,0,0,1,0
marissagoogle sxsw google maps mobile using vectors fast three dimensional,positive emotion,google,0,0,0,1,0
apple google zappos corporations always founded different important ideas rhjrux5 sxsw,no emotion toward brand or product,"google, apple",0,0,1,1,0
think google circles effect crop circle sxsw randomly,i can't tell,google,0,0,0,1,0
google circles link google sxsw,no emotion toward brand or product,google,0,0,0,1,0
google circles \x89ûïmention google launch major new social network called circles possibly today link sxsw\x89û\x9d,no emotion toward brand or product,google,0,0,0,1,0
marissagoogle getting ready next panel googles marissa meyer presents vp consumer prods sxsw,no emotion toward brand or product,google,0,0,0,1,0
google hacker party sxsw good times cle startupbus,no emotion toward brand or product,google,0,0,0,1,0
demo google hotpot bettersearch panel still pull search personalized yet serendipitous sxsw,no emotion toward brand or product,google,0,0,0,1,0
google image search jayden boy recognized mention man nikon camera commercials sxsw sxswnikon hisxsw,no emotion toward brand or product,google,0,0,0,1,0
google load maps fast yet barely post tweet haha sxsw,i can't tell,google,0,0,0,1,0
sxsw google maps mobile devices vp link,no emotion toward brand or product,google,0,0,0,1,0
40 google maps usage mobile devices said mention sxsw link via mention gmaps,no emotion toward brand or product,google,0,0,0,1,0
